AphiaID	ScientificName	DrID	Source	Kingdom	Phylum	Class	Order	Family	Genus	Subgenus	Species	Subspecies
130499	Ophelina abranchiata	774656	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Annelida	Polychaeta		Opheliidae	Ophelina		abranchiata	
130500	Ophelina acuminata	749031	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta		Opheliidae	Ophelina		acuminata	
130500	Ophelina acuminata	749385	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta		Opheliidae	Ophelina		acuminata	
130502	Ophelina breviata	749386	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta		Opheliidae	Ophelina		breviata	
130502	Ophelina breviata	749032	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta		Opheliidae	Ophelina		breviata	
130503	Ophelina cylindricaudata	749033	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta		Opheliidae	Ophelina		cylindricaudata	
130503	Ophelina cylindricaudata	749387	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta		Opheliidae	Ophelina		cylindricaudata	
124978	Ophiacantha bidentata	774517	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Echinodermata	Ophiuroidea	Ophiurida	Ophiacanthidae	Ophiacantha		bidentata	
124978	Ophiacantha bidentata	769342	"Pr̩fontaine, G. & P. Brunel. (1962). Liste d'invert̩br̩s marins recueillis dans l'estuaire du Saint-Laurent de 1929 �� 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1."	Animalia	Echinodermata	Ophiuroidea	Ophiurida	Ophiacanthidae	Ophiacantha		bidentata	
124978	Ophiacantha bidentata	749600	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Echinodermata	Ophiuroidea	Ophiurida	Ophiacanthidae	Ophiacantha		bidentata	
124978	Ophiacantha bidentata	749246	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Echinodermata	Ophiuroidea	Ophiurida	Ophiacanthidae	Ophiacantha		bidentata	
125125	Ophiopholis aculeata	774520	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Echinodermata	Ophiuroidea	Ophiurida	Ophiactidae	Ophiopholis		aculeata	
125125	Ophiopholis aculeata	749247	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Echinodermata	Ophiuroidea	Ophiurida	Ophiactidae	Ophiopholis		aculeata	
125125	Ophiopholis aculeata	749601	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Echinodermata	Ophiuroidea	Ophiurida	Ophiactidae	Ophiopholis		aculeata	
125125	Ophiopholis aculeata	769347	"Pr̩fontaine, G. & P. Brunel. (1962). Liste d'invert̩br̩s marins recueillis dans l'estuaire du Saint-Laurent de 1929 �� 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1."	Animalia	Echinodermata	Ophiuroidea	Ophiurida	Ophiactidae	Ophiopholis		aculeata	
125126	Ophiopus arcticus	774521	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Echinodermata	Ophiuroidea	Ophiurida	Ophiactidae	Ophiopus		arcticus	
125147	Ophioscolex glacialis	774522	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Echinodermata	Ophiuroidea	Ophiurida	Ophiomyxidae	Ophioscolex		glacialis	
125147	Ophioscolex glacialis	769350	"Pr̩fontaine, G. & P. Brunel. (1962). Liste d'invert̩br̩s marins recueillis dans l'estuaire du Saint-Laurent de 1929 �� 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1."	Animalia	Echinodermata	Ophiuroidea	Ophiurida	Ophiomyxidae	Ophioscolex		glacialis	
124933	Ophiura robusta	774511	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Echinodermata	Ophiuroidea	Ophiurida	Ophiuridae	Ophiura		robusta	
124933	Ophiura robusta	749602	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Echinodermata	Ophiuroidea	Ophiurida	Ophiuridae	Ophiura		robusta	
124933	Ophiura robusta	749248	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Echinodermata	Ophiuroidea	Ophiurida	Ophiuridae	Ophiura		robusta	
124934	Ophiura sarsii	774512	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Echinodermata	Ophiuroidea	Ophiurida	Ophiuridae	Ophiura		sarsii	
124934	Ophiura sarsii	749249	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Echinodermata	Ophiuroidea	Ophiurida	Ophiuridae	Ophiura		sarsii	
124934	Ophiura sarsii	749603	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Echinodermata	Ophiuroidea	Ophiurida	Ophiuridae	Ophiura		sarsii	
124934	Ophiura sarsii	769335	"Pr̩fontaine, G. & P. Brunel. (1962). Liste d'invert̩br̩s marins recueillis dans l'estuaire du Saint-Laurent de 1929 �� 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1."	Animalia	Echinodermata	Ophiuroidea	Ophiurida	Ophiuridae	Ophiura		sarsii	
102653	Opisa eschrichtii	774295	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Arthropoda	Malacostraca	Amphipoda	Opisidae	Opisa		eschrichtii	
102220	Oradarea longimana	774266	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Arthropoda	Malacostraca	Amphipoda	Calliopiidae	Oradarea		longimana	
102220	Oradarea longimana	749126	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Arthropoda	Malacostraca	Amphipoda	Calliopiidae	Oradarea		longimana	
102220	Oradarea longimana	749480	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Arthropoda	Malacostraca	Amphipoda	Calliopiidae	Oradarea		longimana	
329832	Orbinia (Orbinia) swani	775124	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Annelida	Polychaeta		Orbiniidae	Orbinia	Orbinia	swani	
102690	Orchomenella minuta	774296	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Arthropoda	Malacostraca	Amphipoda	Lysianassidae	Orchomenella		minuta	
102690	Orchomenella minuta	749167	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Arthropoda	Malacostraca	Amphipoda	Lysianassidae	Orchomenella		minuta	
102690	Orchomenella minuta	749521	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Arthropoda	Malacostraca	Amphipoda	Lysianassidae	Orchomenella		minuta	
102696	Orchomenella pinguis	774297	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Arthropoda	Malacostraca	Amphipoda	Lysianassidae	Orchomenella		pinguis	
137102	Orcinus orca	751741	"Lesage, Veronique, Jean-Francois Gosselin, Mike Hammill, Michael C.S. Kingsley, Jack Lawson (2007). Ecologically and Biologically Significant Areas (EBSAs) in the Estuary and Gulf of St. Lawrence - A marine mammal perspective. DFO Can. Sci. Advis. Sec. Res. Doc. 2007/046: 1-96."	Animalia	Chordata	Mammalia	Cetartiodactyla	Delphinidae	Orcinus		orca	
137102	Orcinus orca	751760	"Lesage, Veronique, Jean-Francois Gosselin, Mike Hammill, Michael C.S. Kingsley, Jack Lawson (2007). Ecologically and Biologically Significant Areas (EBSAs) in the Estuary and Gulf of St. Lawrence - A marine mammal perspective. DFO Can. Sci. Advis. Sec. Res. Doc. 2007/046: 1-96."	Animalia	Chordata	Mammalia	Cetartiodactyla	Delphinidae	Orcinus		orca	
126737	Osmerus mordax	659510	"Noz̬res C., Archambault D., Chouinard P.-M., Gauthier J., Miller R., Parent E., Schwab P., Savard L., and Dutil J.-D. 2010. Identification guide for marine fishes of the estuary and northern Gulf of St. Lawrence and sampling protocols used during trawl surveys between 2004 and 2008. Can. Tech. Rep. Fish. Aquat. Sci. 2866: xi + 243 p"	Animalia	Chordata	Actinopteri	Osmeriformes	Osmeridae	Osmerus		mordax	
126737	Osmerus mordax	774554	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Chordata	Actinopteri	Osmeriformes	Osmeridae	Osmerus		mordax	
158434	Ovalipes ocellatus	775016	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Arthropoda	Malacostraca	Decapoda	Polybiidae	Ovalipes		ocellatus	
130544	Owenia fusiformis	774660	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Annelida	Polychaeta	Sabellida	Oweniidae	Owenia		fusiformis	
130544	Owenia fusiformis	749393	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta	Sabellida	Oweniidae	Owenia		fusiformis	
130544	Owenia fusiformis	749039	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta	Sabellida	Oweniidae	Owenia		fusiformis	
157834	Oxyurostylis smithi	774974	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Arthropoda	Malacostraca	Cumacea	Diastylidae	Oxyurostylis		smithi	
159019	Pagophilus groenlandicus	751733	"Lesage, Veronique, Jean-Francois Gosselin, Mike Hammill, Michael C.S. Kingsley, Jack Lawson (2007). Ecologically and Biologically Significant Areas (EBSAs) in the Estuary and Gulf of St. Lawrence - A marine mammal perspective. DFO Can. Sci. Advis. Sec. Res. Doc. 2007/046: 1-96."	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus		groenlandicus	
159019	Pagophilus groenlandicus	751753	"Lesage, Veronique, Jean-Francois Gosselin, Mike Hammill, Michael C.S. Kingsley, Jack Lawson (2007). Ecologically and Biologically Significant Areas (EBSAs) in the Estuary and Gulf of St. Lawrence - A marine mammal perspective. DFO Can. Sci. Advis. Sec. Res. Doc. 2007/046: 1-96."	Animalia	Chordata	Mammalia	Carnivora	Phocidae	Pagophilus		groenlandicus	
158400	Pagurus acadianus	775014	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Arthropoda	Malacostraca	Decapoda	Paguridae	Pagurus		acadianus	
158402	Pagurus arcuatus	775015	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Arthropoda	Malacostraca	Decapoda	Paguridae	Pagurus		arcuatus	
158402	Pagurus arcuatus	749185	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Arthropoda	Malacostraca	Decapoda	Paguridae	Pagurus		arcuatus	
158402	Pagurus arcuatus	749539	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Arthropoda	Malacostraca	Decapoda	Paguridae	Pagurus		arcuatus	
107240	Pagurus pubescens	774386	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Arthropoda	Malacostraca	Decapoda	Paguridae	Pagurus		pubescens	
107240	Pagurus pubescens	769206	"Pr̩fontaine, G. & P. Brunel. (1962). Liste d'invert̩br̩s marins recueillis dans l'estuaire du Saint-Laurent de 1929 �� 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1."	Animalia	Arthropoda	Malacostraca	Decapoda	Paguridae	Pagurus		pubescens	
107649	Pandalus borealis	774401	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Arthropoda	Malacostraca	Decapoda	Pandalidae	Pandalus		borealis	
107649	Pandalus borealis	749186	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Arthropoda	Malacostraca	Decapoda	Pandalidae	Pandalus		borealis	
107649	Pandalus borealis	749540	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Arthropoda	Malacostraca	Decapoda	Pandalidae	Pandalus		borealis	
107649	Pandalus borealis	769225	"Pr̩fontaine, G. & P. Brunel. (1962). Liste d'invert̩br̩s marins recueillis dans l'estuaire du Saint-Laurent de 1929 �� 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1."	Animalia	Arthropoda	Malacostraca	Decapoda	Pandalidae	Pandalus		borealis	
107651	Pandalus montagui	774402	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Arthropoda	Malacostraca	Decapoda	Pandalidae	Pandalus		montagui	
107651	Pandalus montagui	769227	"Pr̩fontaine, G. & P. Brunel. (1962). Liste d'invert̩br̩s marins recueillis dans l'estuaire du Saint-Laurent de 1929 �� 1934. Naturaliste Canadien, Quebec 89(8-9):237-263, fig. 1."	Animalia	Arthropoda	Malacostraca	Decapoda	Pandalidae	Pandalus		montagui	
107651	Pandalus montagui	749541	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Arthropoda	Malacostraca	Decapoda	Pandalidae	Pandalus		montagui	
107651	Pandalus montagui	749187	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Arthropoda	Malacostraca	Decapoda	Pandalidae	Pandalus		montagui	
140673	Pandora glacialis	774830	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Mollusca	Bivalvia		Pandoridae	Pandora		glacialis	
140673	Pandora glacialis	749634	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Mollusca	Bivalvia		Pandoridae	Pandora		glacialis	
140673	Pandora glacialis	749280	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Mollusca	Bivalvia		Pandoridae	Pandora		glacialis	
156932	Pandora gouldiana	774925	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Mollusca	Bivalvia		Pandoridae	Pandora		gouldiana	
140105	Panomya norvegica	774796	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Mollusca	Bivalvia	Adapedonta	Hiatellidae	Panomya		norvegica	
140105	Panomya norvegica	749617	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Mollusca	Bivalvia	Adapedonta	Hiatellidae	Panomya		norvegica	
140105	Panomya norvegica	749263	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Mollusca	Bivalvia	Adapedonta	Hiatellidae	Panomya		norvegica	
334340	Paradexiospira (Spirorbides) cancellata	775127	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Annelida	Polychaeta	Sabellida	Serpulidae	Paradexiospira	Spirorbides	cancellata	
130480	Paradiopatra quadricuspis	749029	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta	Eunicida	Onuphidae	Paradiopatra		quadricuspis	
130480	Paradiopatra quadricuspis	749383	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta	Eunicida	Onuphidae	Paradiopatra		quadricuspis	
130585	Paradoneis lyra	774664	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Annelida	Polychaeta		Paraonidae	Paradoneis		lyra	
130585	Paradoneis lyra	749399	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta		Paraonidae	Paradoneis		lyra	
130585	Paradoneis lyra	749045	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Annelida	Polychaeta		Paraonidae	Paradoneis		lyra	
103050	Paradulichia typica	774326	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Arthropoda	Malacostraca	Amphipoda	Dulichiidae	Paradulichia		typica	
103050	Paradulichia typica	749498	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Arthropoda	Malacostraca	Amphipoda	Dulichiidae	Paradulichia		typica	
103050	Paradulichia typica	749144	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Arthropoda	Malacostraca	Amphipoda	Dulichiidae	Paradulichia		typica	
104566	Paraeuchaeta norvegica	774361	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Arthropoda		Calanoida	Euchaetidae	Paraeuchaeta		norvegica	
104566	Paraeuchaeta norvegica	749198	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Arthropoda		Calanoida	Euchaetidae	Paraeuchaeta		norvegica	
104566	Paraeuchaeta norvegica	749552	"Mark, S., Provencher, L., Albert, E. et Noz̬res, C. 2010. Cadre de suivi ̩cologique de la zone de protection marine Manicouagan (Qu̩bec) : bilan des connaissances et identification des composantes ̩cologiques �� suivre. Rapp. tech. can. sci. halieut. aquat. 2914 : xi + 121 p"	Animalia	Arthropoda		Calanoida	Euchaetidae	Paraeuchaeta		norvegica	
157520	Parahesione bruneli	774956	"Miller, Roberta. 2012. The museum collection database, Fisheries and Oceans Canada digital collections, Maurice Lamontagne Institute, Quebec"	Animalia	Annelida	Polychaeta	Phyllodocida	Hesionidae	Parahesione		bruneli	
149055	Paralia sulcata	708256	"Bates, S.S. and Strain, P.M. 2006. Nutrients and phytoplankton in Prince Edward Island Inlets during late summer to fall, 2001-2003. Can. Tech. Rep. Fish. Aquat. Sci.: 2668: xii + 136 p. "	Chromista	Ochrophyta	Bacillariophyceae	Paraliales	Paraliaceae	Paralia		sulcata	
149055	Paralia sulcata	708513	"B̩rard-Therriault, L., Poulin, M. and Boss̩, L. 1999. Guide d�۪intentification du phytoplankton marin de l�۪estuaire et du golfe du Saint-Laurent incluant ̩galement certains protozoaires. Publ. sp̩c. Can. Sci. halieut. Aquatic. 128. 387 p. "	Chromista	Ochrophyta	Bacillariophyceae	Paraliales	Paraliaceae	Paralia		sulcata	
149055	Paralia sulcata	708571	"Brunel, J. 1970. Le phytoplancton de la Baie des Chaleurs. Contributions du Minist̬re de la Chasse et des P̻cheries, Montreal. 91: 365 pp."	Chromista	Ochrophyta	Bacillariophyceae	Paraliales	Paraliaceae	Paralia		sulcata	
149055	Paralia sulcata	708380	"B̩rard-Therriault, L., Poulin, M. and Boss̩, L. 1999. Guide d�۪intentification du phytoplankton marin de l�۪estuaire et du golfe du Saint-Laurent incluant ̩galement certains protozoaires. Publ. sp̩c. Can. Sci. halieut. Aquatic. 128. 387 p. "	Chromista	Ochrophyta	Bacillariophyceae	Paraliales	Paraliaceae	Paralia		sulcata	
